0: 264,70,257,17
105: 44,313,376,292,204,158
106: 25,404,428,415,290,339
107: 455,169,448,199,425,238
108: 8,444,136,483,177,438
109: 468,87,336,27,114,443
110: 188,423,164,273,145,447
111: 48,512,212,451,509,18
112: 463,474,207,57,319,306
113: 98,477,303,116,47,465
114: 204,443,292,430,109,468
115: 209,9,471,492
116: 478,98,477,113,344,283
117: 481,48,174,431,473,72
118: 484,296,424,170,456,231
119: 191,511,488,233,449,407
120: 314,55,388,416,349,491
121: 295,73,493,507,83,505
122: 372,495,252,464
123: 215,496,241,358,61,488
124: 366,270,137,68,31,498
125: 253,485,493,500,245,237
126: 23,502,271,499,247,4
127: 63,504,369,208,24
128: 462,506
129: 39,363,97,390,240,260
130: 257,279,262,264,259
131: 43,102,374,268,414,411
132: 70,257,298,279,33,281
133: 205,338,283,380,213,327
134: 38,262,352,81,287,259
135: 43,254,161,414,293
136: 256,386,177,438,297,108
137: 366,2,124,301,498,441
138: 101,494,304,429,143,240
139: 203,311,100,282
140: 318,71,391,3,490,149
141: 193,6,148,322,176,265
142: 20,4,326,284,325,271
143: 429,329,35,210,101,138
144: 387,333,194,300
145: 273,337,110,188
146: 214,37,91,78,331,340
147: 89,216,347,344,467,155,409
148: 232,6,276,141,176,163
149: 267,352,434,3,140,391
150: 53,419,355,242,7,436
151: 459,475,359,175,14,207
152: 346,395,260,363
153: 194,366,263,75,2,261
154: 13,375,104
155: 467,246,381,89,147
156: 244,358,385,444,496,350
157: 9,471,288,159,400,392
158: 204,396,476,78,105,313
159: 400,389,223,157,288,340
160: 482,403,410,280,61,219,407
161: 69,293,469,135,254,408
162: 168,414,293,445,411,281
163: 176,7,348,232,148,355,415
164: 399,378,110,423,447,34
165: 44,384,67,292,430,479
166: 230,434,189,179,3,294
167: 472,255,333,300,45,440
168: 69,503,293,445,162,317
169: 420,472,448,107,379,425
170: 489,508,456,424,46,118
171: 427,239,12,461,315,405
172: 467,381,426,345,28,477,47
173: 470,382,305,13,417
174: 481,117,84,473,290,72
175: 359,214,151,14,184,476
176: 433,163,265,348,148,141
177: 474,57,483,136,256,108
178: 486,50,222,454,248
179: 39,3,490,97,294,166
180: 15,492
181: 51,494,304,346,86
182: 329,35,383,72,428,497
183: 235,424,16,452,499,484
184: 501,396,476,175,14,307
185: 317,503
186: 421,505,29,357,367,73
187: 412,234,507,52
188: 337,110,508,423,145
189: 230,509,397,166,192,294
190: 40,362,401,510,321,74
191: 511,119,449,360,436,53
192: 509,189,512,229,294,11
193: 6,258,141,29,357,322
194: 263,75,153,300,144
195: 99,342,42,398,85,266
196: 402,269,211,243,460,319
197: 427,239,330,272,464,495
198: 274,330,54,272,365,21
199: 425,342,107,238,277,85,371
200: 465,482,280,233,47,426
201: 282,269,301,22,441
202: 284,403,410,42,20,266
203: 139,249,289,311
204: 396,158,114,443,105,292
205: 23,502,296,133,338,213
206: 427,461,372,495,302
207: 112,14,463,475,306,151
208: 457,308,24,127,504
209: 115,9,310
210: 143,329,343,315,405,101
211: 58,306,458,402,196,319
212: 111,48,431,26,451,323
213: 231,380,291,296,205,133
214: 359,175,78,146,331,476
215: 496,432,241,123,87,336
216: 268,347,147,409,102
217: 251,60,375,314,349,480
218: 316,5,353,79
219: 358,285,385,160,410,61
220: 473,236,354,360,323,431
221: 15,492,471,392,446,364
222: 178,486,295,454,367,73
223: 487,370,288,91,340,159
224: 372,30,302
225: 480,16,46,506,60,377
226: 379,99,368,425,297,342
227: 421,29,320,322,384,67
228: 388,416,277,32,247,452
229: 393,383,481,512,192,11
230: 510,434,397,166,189,328
231: 399,213,291,118,296,456
232: 148,276,163,82,404,415
233: 28,511,119,407,482,200,426
234: 412,187,507,83,335
235: 480,183,16,452,314,416
236: 84,473,220,53,419,360
237: 421,505,320,253,125,493
238: 55,388,277,455,107,199
239: 171,197,427,12,299,330
240: 129,390,429,304,138,260
241: 215,432,123,87,488,449
242: 351,7,278,432,436,150
243: 498,441,460,96,269,196
244: 156,444,88,483,356,350
245: 253,125,485,446,466,406
246: 155,26,451,381,89,450
247: 32,4,228,452,499,126
248: 274,54,178,454,453
249: 457,308,289,203
250: 359,91,331,369,459,341
251: 462,60,217,375
252: 92,464,373,122
253: 125,245,466,80,320,237
254: 43,94,135,10,469,161
255: 472,167,435,470,440,382
256: 136,460,96,386,474,177
257: 130,70,132,279,264,0
258: 193,6,324,357,90,365
259: 65,287,130,134,262
260: 346,152,304,129,363,240
261: 334,263,153,2
262: 134,66,81,130,279,259
263: 194,153,261
264: 0,130,257
265: 176,433,479,67,322,141
266: 20,85,326,195,42,202
267: 149,352,328,81,434
268: 374,216,401,347,131,102
269: 402,201,196,243,441
270: 366,75,124,45,68,420
271: 23,126,142,4,325,394
272: 198,330,54,464,373,197
273: 145,110,5,447
274: 198,54,90,248,365,454
275: 316,69,503,79
276: 232,6,19,324,148,82
277: 238,388,228,199,32,371
278: 242,351,49,433,7,348
279: 130,257,132,298,66,262
280: 465,482,160,76,403,200
281: 411,70,132,33,445,162
282: 100,201,139,22
283: 478,98,116,133,338,327
284: 325,202,76,403,20,142
285: 219,42,8,398,385,410
286: 39,363,490,395,71
287: 65,259,38,134
288: 157,9,310,487,223,159
289: 249,308,103,203,311,56
290: 84,339,428,106,174,72
291: 399,231,380,10,213,378
292: 44,105,165,430,204,114
293: 161,69,168,414,162,135
294: 179,97,11,166,192,189
295: 52,486,222,121,73,507
296: 118,502,484,205,231,213
297: 226,99,438,368,136,386
298: 132,279,33,74,40,66
299: 239,12,19,330,21,332
300: 194,75,45,144,333,167
301: 334,201,2,137,441
302: 30,361,206,224,77
303: 98,113,394,465,325,76
304: 181,494,138,240,346,260
305: 13,173
306: 58,211,475,112,207,319
307: 14,463,88,501,184,356
308: 457,249,208,24,289,103
309: 51,405,101,77,494,461
310: 209,9,288,487
311: 458,100,203,139,289,56
312: 15,62,364
313: 105,376,37,78,422,158
314: 120,416,349,217,235,480
315: 171,12,343,210,405
316: 275,218,353,408,69
317: 185,17,503,168,445
318: 140,71,391
319: 112,474,196,211,306,460
320: 421,237,227,253,80,384,418
321: 510,397,18,362,190,450
322: 29,227,67,265,193,141
323: 26,345,354,220,431,212
324: 6,19,276,258,365,21
325: 284,76,142,271,303,394
326: 20,32,142,85,4,371,266
327: 94,59,133,478,283,380
328: 66,267,81,230,510,74
329: 143,35,182,210,497
330: 198,272,21,197,239,299
331: 359,214,91,250,146
332: 25,82,343,19,12,299
333: 387,144,300,36,440,167
334: 261,301,22,2
335: 234,83,62,500
336: 215,109,496,87,350,27
337: 64,188,145
338: 23,205,133,98,394,283
339: 84,419,290,355,106,415
340: 37,91,146,223,159,389
341: 459,413,24,103,369,250
342: 195,226,99,199,425,85
343: 25,332,497,12,315,210
344: 478,477,116,467,409,147
345: 172,26,381,426,323,28,354
346: 86,152,260,181,304
347: 89,216,362,401,268,147
348: 176,433,7,163,278,355
349: 314,120,491,375,104,217
350: 496,336,356,27,156,244
351: 242,49,278,432,468,87
352: 149,38,134,267,81,391
353: 316,5,218,408,447,34
354: 28,511,360,220,323,345
355: 150,419,339,7,163,348,415
356: 501,27,88,307,244,350
357: 29,186,367,193,258,90
358: 156,219,385,496,123,61
359: 214,175,250,331,459,151
360: 191,511,354,236,220,53
361: 30,439,302,51,77
362: 89,401,190,450,347,321
363: 39,129,286,152,395,260
364: 62,485,446,15,312,221
365: 198,274,90,21,324,258
366: 270,75,153,2,137,124
367: 222,454,73,186,357,90
368: 226,379,297,68,31,386
369: 127,370,24,341,250
370: 487,63,369,223,91
371: 32,85,326,199,277
372: 224,122,495,206
373: 92,252,464,453,54,272
374: 40,401,268,131,411,33
375: 154,104,349,251,217
376: 44,105,313,418,422,93
377: 64,489,506,225,46
378: 399,164,10,469,291,34
379: 226,368,425,68,420,169
380: 10,213,291,133,94,327
381: 172,467,246,155,26,345
382: 173,470,255,435,417,95
383: 393,35,229,182,72,481
384: 80,44,67,165,418,320,227
385: 156,219,358,8,285,444
386: 31,136,256,96,368,297
387: 144,333,36
388: 120,55,238,416,228,277
389: 422,159,400,41,37,340
390: 129,97,11,240,393,429
391: 318,140,149,38,352
392: 400,406,157,471,221,446
393: 429,35,229,383,11,390
394: 98,303,325,23,271,338
395: 152,286,363
396: 501,184,204,158,443,476
397: 230,510,509,321,189,18
398: 42,8,285,195,99,438
399: 164,231,291,378,423,456
400: 159,389,41,406,392,157
401: 40,374,362,190,268,347
402: 458,100,269,196,211
403: 284,160,202,76,410,280
404: 25,82,106,415,232
405: 309,101,171,461,315,210
406: 466,400,41,392,446,245
407: 119,488,233,482,160,61
408: 316,353,34,469,161,69
409: 102,59,478,344,216,147
410: 160,202,403,219,42,285
411: 33,281,131,374,414,162
412: 187,234
413: 58,459,475,341,56,103
414: 293,162,131,135,411
415: 404,106,163,232,339,355
416: 314,120,388,228,235,452
417: 13,104,173,382,95,491
418: 80,44,384,376,93,320
419: 84,150,236,53,339,355
420: 472,169,270,45,68,379
421: 505,29,320,237,186,227
422: 389,41,93,37,313,376
423: 110,188,508,456,399,164
424: 183,16,46,118,484,170
425: 226,379,199,342,169,107
426: 172,345,200,28,233,47
427: 171,197,206,239,461,495
428: 25,497,106,290,182,72
429: 393,143,35,138,390,240
430: 165,292,114,468,49,479
431: 117,48,212,473,220,323
432: 215,241,87,242,351,449,436
433: 176,49,479,265,278,348
434: 230,166,3,149,267
435: 455,472,255,448,382,95
436: 191,449,432,242,150,53
437: 178,50,248,453
438: 99,297,136,108,8,398
439: 361,51
440: 36,470,333,167,255
441: 498,243,301,201,269,137
442: 52,486,50
443: 501,27,204,396,114,109
444: 156,244,108,8,385,483
445: 168,162,70,281,17,317
446: 485,364,245,221,406,392
447: 5,353,34,110,164,273
448: 455,472,169,435,107
449: 191,119,488,436,432,241
450: 89,362,246,451,321,18
451: 246,26,111,212,450,18
452: 235,183,416,228,247,499
453: 92,373,437,54,248
454: 178,222,367,274,90,248
455: 448,435,107,55,238,95
456: 508,170,423,118,399,231
457: 249,208,308
458: 311,100,402,58,211,56
459: 475,341,413,151,359,250
460: 243,256,96,196,474,319
461: 171,427,206,309,405,77
462: 251,128,506,60
463: 112,14,207,88,57,307
464: 252,373,272,197,122,495
465: 76,200,280,113,303,47
466: 41,93,406,253,245,80
467: 172,155,381,477,344,147
468: 109,87,114,430,351,49
469: 10,378,254,408,34,161
470: 173,440,382,255
471: 115,157,9,221,492,392
472: 420,167,255,169,448,435,45
473: 84,236,220,117,174,431
474: 112,57,177,319,256,460
475: 58,459,306,413,151,207
476: 184,396,158,214,175,78
477: 113,116,344,47,172,467
478: 116,344,283,327,409,59
479: 49,433,265,67,165,430
480: 235,225,16,314,60,217
481: 117,48,512,174,229,383,72
482: 160,200,280,61,233,407
483: 88,57,177,244,108,444
484: 118,502,499,296,424,183
485: 125,62,446,364,500,245
486: 52,178,442,50,222,295
487: 63,370,223,310,288
488: 119,449,407,241,123,61
489: 64,508,170,377,46
490: 179,39,286,3,140,71
491: 120,55,95,349,104,417
492: 180,15,221,115,471
493: 125,500,83,505,237,121
494: 51,181,309,101,304,138
495: 122,372,464,197,427,206
496: 215,123,336,350,156,358
497: 25,343,428,329,182
498: 31,243,441,96,137,124
499: 502,484,126,247,183,452
500: 125,62,485,493,83,335
501: 184,356,27,396,443,307
502: 23,499,484,126,296,205
503: 69,168,275,185,317
504: 127,208
505: 421,237,186,493,121,73
506: 462,128,60,225,377
507: 187,234,83,52,295,121
508: 188,489,170,423,456
509: 397,192,189,18,111,512
510: 230,397,321,190,74,328
511: 28,191,119,354,233,360
512: 481,111,48,229,509,192
